Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,58.66999816894531,60.15999984741211,57.93000030517578,60.11000061035156,59.433536529541016,15520000
2021-01-05,60.22999954223633,60.45000076293945,59.619998931884766,60.0,59.324771881103516,13251100
2021-01-06,59.70000076293945,62.08000183105469,59.70000076293945,61.95000076293945,61.252830505371094,12222500
2021-01-07,61.900001525878906,63.2400016784668,61.52000045776367,62.52000045776367,61.81641387939453,10614700
2021-01-08,62.61000061035156,63.40999984741211,62.5099983215332,63.040000915527344,62.330562591552734,8389800
2021-01-11,63.75,64.18000030517578,62.27000045776367,62.5099983215332,61.80652618408203,11320800
2021-01-12,62.65999984741211,62.790000915527344,61.470001220703125,62.08000183105469,61.38136672973633,9115100
2021-01-13,61.81999969482422,62.150001525878906,61.439998626708984,61.540000915527344,60.847442626953125,6822600
2021-01-14,61.63999938964844,63.130001068115234,61.459999084472656,62.400001525878906,61.6977653503418,8694800
2021-01-15,62.29999923706055,63.599998474121094,62.130001068115234,63.33000183105469,62.61730194091797,9361900
2021-01-19,64.7300033569336,68.16000366210938,64.5999984741211,67.06999969482422,66.3152084350586,18395900
2021-01-20,67.0,68.08999633789062,66.69999694824219,67.98999786376953,67.224853515625,10131300
2021-01-21,67.73999786376953,67.73999786376953,66.58000183105469,66.9800033569336,66.22622680664062,8145600
2021-01-22,66.52999877929688,67.47000122070312,66.23999786376953,66.94000244140625,66.18667602539062,4914400
2021-01-25,66.70999908447266,68.26000213623047,66.4000015258789,68.16000366210938,67.3929443359375,8443900
2021-01-26,67.72000122070312,68.37999725341797,66.55999755859375,66.69999694824219,65.94937133789062,7125200
2021-01-27,65.75,66.91999816894531,65.08000183105469,65.4800033569336,64.74310302734375,9908200
2021-01-28,65.25,66.23999786376953,64.0,64.68000030517578,63.95210647583008,8086400
2021-01-29,64.19999694824219,66.2300033569336,64.04000091552734,65.5999984741211,64.86174774169922,11724100
2021-02-01,66.02999877929688,66.2699966430664,65.05999755859375,65.0999984741211,64.36737823486328,6270200
2021-02-02,65.08999633789062,65.97000122070312,64.20999908447266,65.12999725341797,64.39704132080078,7749300
2021-02-03,65.20999908447266,65.69000244140625,64.51000213623047,64.5199966430664,63.79390335083008,6421700
2021-02-04,64.88999938964844,65.98999786376953,64.44000244140625,65.83000183105469,65.08916473388672,7400400
2021-02-05,67.25,69.36000061035156,66.70999908447266,68.45999908447266,67.68956756591797,15068200
2021-02-08,68.5,68.76000213623047,67.30999755859375,67.97000122070312,67.20508575439453,9599200
2021-02-09,67.7699966430664,67.83999633789062,66.8499984741211,67.30000305175781,66.5426254272461,6620400
2021-02-10,67.26000213623047,68.31999969482422,67.0999984741211,67.29000091552734,66.5327377319336,7667900
2021-02-11,67.19999694824219,67.19999694824219,66.05000305175781,66.91999816894531,66.1668930053711,6029100
2021-02-12,66.77999877929688,67.2699966430664,66.36000061035156,66.88999938964844,66.13723754882812,3977700
2021-02-16,66.41000366210938,66.5999984741211,64.5199966430664,64.80000305175781,64.07075500488281,9757000
2021-02-17,64.33000183105469,65.13999938964844,63.84000015258789,65.0999984741211,64.36737823486328,7725400
2021-02-18,64.86000061035156,65.45999908447266,64.33000183105469,65.2300033569336,64.49591827392578,6144600
2021-02-19,65.08000183105469,65.22000122070312,64.2699966430664,64.37000274658203,63.64559555053711,6054600
2021-02-22,63.93000030517578,64.47000122070312,63.529998779296875,64.11000061035156,63.388519287109375,6597700
2021-02-23,63.849998474121094,64.16000366210938,62.779998779296875,63.68000030517578,62.96335983276367,8714600
2021-02-24,63.560001373291016,64.2300033569336,62.810001373291016,63.709999084472656,62.99302291870117,6533100
2021-02-25,63.77000045776367,63.970001220703125,62.5099983215332,62.790000915527344,62.083377838134766,7685300
2021-02-26,62.779998779296875,62.790000915527344,61.38999938964844,61.400001525878906,60.70901870727539,10396300
2021-03-01,61.7599983215332,62.630001068115234,61.650001525878906,62.459999084472656,61.75708770751953,7328800
2021-03-02,62.5,63.59000015258789,62.349998474121094,63.0099983215332,62.300899505615234,6844200
2021-03-03,62.790000915527344,63.31999969482422,62.16999816894531,62.75,62.043827056884766,7081300
