Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,55.36000061035156,55.63999938964844,53.540000915527344,53.75,53.22544479370117,1564900
2021-01-05,53.790000915527344,54.09000015258789,53.22999954223633,53.63999938964844,53.11651611328125,1294900
2021-01-06,54.16999816894531,54.93000030517578,53.68000030517578,54.720001220703125,54.185977935791016,2703400
2021-01-07,54.689998626708984,54.869998931884766,53.11000061035156,53.22999954223633,52.71051788330078,2520600
2021-01-08,52.900001525878906,53.220001220703125,52.290000915527344,53.0,52.48276138305664,1889400
2021-01-11,52.7400016784668,53.18000030517578,52.130001068115234,52.439998626708984,51.928226470947266,1872000
2021-01-12,52.439998626708984,53.06999969482422,52.18000030517578,52.88999938964844,52.373836517333984,1655800
2021-01-13,53.060001373291016,54.470001220703125,52.9900016784668,54.2599983215332,53.730464935302734,1200800
2021-01-14,54.400001525878906,54.400001525878906,53.15999984741211,53.310001373291016,52.789737701416016,1002400
2021-01-15,53.04999923706055,54.529998779296875,52.84000015258789,54.29999923706055,53.770076751708984,1732800
2021-01-19,54.58000183105469,54.58000183105469,53.279998779296875,53.380001068115234,52.85905456542969,1409200
2021-01-20,53.15999984741211,54.06999969482422,53.0,53.88999938964844,53.364078521728516,1062900
2021-01-21,53.540000915527344,53.720001220703125,53.22999954223633,53.58000183105469,53.057106018066406,1703000
2021-01-22,53.29999923706055,54.400001525878906,53.099998474121094,53.79999923706055,53.27495574951172,2569300
2021-01-25,53.5,54.369998931884766,53.150001525878906,54.2599983215332,53.730464935302734,2803900
2021-01-26,54.349998474121094,54.40999984741211,53.09000015258789,53.540000915527344,53.017494201660156,1670800
2021-01-27,53.349998474121094,53.959999084472656,52.400001525878906,52.720001220703125,52.20549774169922,1926000
2021-01-28,53.09000015258789,54.900001525878906,52.84000015258789,53.84000015258789,53.3145637512207,1880800
2021-01-29,53.470001220703125,54.540000915527344,53.2400016784668,53.72999954223633,53.20563888549805,4334700
2021-02-01,53.900001525878906,54.25,53.20000076293945,53.7400016784668,53.21554183959961,1367300
2021-02-02,53.91999816894531,55.189998626708984,53.70000076293945,53.869998931884766,53.34427261352539,1801400
2021-02-03,53.61000061035156,54.15999984741211,53.400001525878906,53.63999938964844,53.11651611328125,1448200
2021-02-04,53.540000915527344,55.029998779296875,53.130001068115234,55.0,54.4632453918457,1641300
2021-02-05,55.209999084472656,55.380001068115234,54.68000030517578,54.88999938964844,54.35431671142578,1992600
2021-02-08,54.83000183105469,55.099998474121094,54.02000045776367,54.220001220703125,53.69085693359375,1199100
2021-02-09,54.29999923706055,54.720001220703125,53.7599983215332,54.70000076293945,54.16617202758789,610900
2021-02-10,55.279998779296875,55.470001220703125,54.95000076293945,55.34000015258789,54.7999267578125,1000500
2021-02-11,55.099998474121094,55.36000061035156,54.61000061035156,54.720001220703125,54.185977935791016,907800
2021-02-12,54.61000061035156,55.029998779296875,54.2400016784668,54.43000030517578,53.898807525634766,799600
2021-02-16,54.5,54.70000076293945,54.13999938964844,54.41999816894531,53.8889045715332,1390800
2021-02-17,54.72999954223633,54.970001220703125,54.380001068115234,54.79999923706055,54.265193939208984,1118800
2021-02-18,54.959999084472656,55.599998474121094,54.75,55.220001220703125,54.68109893798828,1524500
2021-02-19,55.29999923706055,55.47999954223633,54.13999938964844,54.22999954223633,53.70075988769531,1327800
2021-02-22,54.20000076293945,54.349998474121094,51.91999816894531,52.40999984741211,51.898521423339844,2429600
2021-02-23,53.099998474121094,54.45000076293945,52.970001220703125,54.349998474121094,53.81958770751953,2360900
2021-02-24,54.25,54.72999954223633,53.95000076293945,54.54999923706055,54.017635345458984,1746900
2021-02-25,54.439998626708984,55.560001373291016,53.47999954223633,53.689998626708984,53.1660270690918,3145400
2021-02-26,54.83000183105469,55.439998626708984,53.43000030517578,53.630001068115234,53.10661697387695,3491400
2021-03-01,54.16999816894531,54.709999084472656,53.79999923706055,53.959999084472656,53.43339157104492,2358100
2021-03-02,53.849998474121094,53.9900016784668,53.02000045776367,53.61000061035156,53.08681106567383,1585900
2021-03-03,53.400001525878906,53.88999938964844,52.869998931884766,53.709999084472656,53.18583297729492,1566400
2021-03-04,54.5,55.599998474121094,54.0,54.81999969482422,54.28499984741211,2585700
2021-03-05,54.59000015258789,55.59000015258789,54.380001068115234,55.349998474121094,55.349998474121094,1833900
2021-03-08,55.45000076293945,56.70000076293945,55.11000061035156,56.27000045776367,56.27000045776367,2171400
2021-03-09,56.06999969482422,56.709999084472656,55.970001220703125,56.540000915527344,56.540000915527344,2632400
2021-03-10,56.70000076293945,57.15999984741211,56.369998931884766,56.95000076293945,56.95000076293945,2297700
2021-03-11,56.689998626708984,57.34000015258789,56.52000045776367,56.7599983215332,56.7599983215332,1315100
2021-03-12,57.29999923706055,57.79999923706055,56.93000030517578,57.68000030517578,57.68000030517578,1185800
2021-03-15,57.90999984741211,59.2400016784668,57.880001068115234,59.189998626708984,59.189998626708984,2042800
2021-03-16,58.70000076293945,59.810001373291016,58.529998779296875,59.61000061035156,59.61000061035156,1505100
2021-03-17,59.7599983215332,59.7599983215332,58.349998474121094,58.380001068115234,58.380001068115234,1090100
2021-03-18,58.459999084472656,59.08000183105469,58.400001525878906,58.63999938964844,58.63999938964844,3262400
2021-03-19,58.91999816894531,59.68000030517578,58.189998626708984,59.540000915527344,59.540000915527344,2500700
2021-03-22,59.29999923706055,59.88999938964844,58.349998474121094,58.630001068115234,58.630001068115234,1935800
2021-03-23,58.650001525878906,59.029998779296875,58.189998626708984,58.88999938964844,58.88999938964844,2669700
2021-03-24,58.720001220703125,59.41999816894531,58.61000061035156,59.040000915527344,59.040000915527344,1029800
2021-03-25,59.34000015258789,60.22999954223633,58.709999084472656,59.83000183105469,59.83000183105469,2428800
2021-03-26,59.63999938964844,59.77000045776367,58.970001220703125,59.13999938964844,59.13999938964844,1418200
2021-03-29,59.150001525878906,60.54999923706055,59.04999923706055,60.15999984741211,60.15999984741211,2440900
2021-03-30,59.70000076293945,60.0,58.90999984741211,59.369998931884766,59.369998931884766,1097300
2021-03-31,59.47999954223633,59.7400016784668,59.029998779296875,59.529998779296875,59.529998779296875,1208600
2021-04-01,59.54999923706055,59.97999954223633,58.970001220703125,59.93000030517578,59.93000030517578,1203700
2021-04-05,60.04999923706055,60.900001525878906,59.79999923706055,60.630001068115234,60.630001068115234,899100
2021-04-06,60.36000061035156,61.18000030517578,59.959999084472656,61.15999984741211,61.15999984741211,1500800
2021-04-07,61.25,61.43000030517578,60.5,61.2599983215332,61.2599983215332,2033100
2021-04-08,61.470001220703125,61.599998474121094,60.7400016784668,60.900001525878906,60.900001525878906,1321000
2021-04-09,61.119998931884766,61.36000061035156,60.599998474121094,60.65999984741211,60.65999984741211,1362000
2021-04-12,60.810001373291016,61.209999084472656,60.63999938964844,60.93000030517578,60.93000030517578,925200
