Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,58.13999938964844,58.90999984741211,55.540000915527344,55.72999954223633,55.22480392456055,3856800
2021-01-05,55.709999084472656,56.04999923706055,54.959999084472656,55.7400016784668,55.234718322753906,2882500
2021-01-06,56.2400016784668,57.04999923706055,55.86000061035156,56.90999984741211,56.394107818603516,2320500
2021-01-07,56.79999923706055,57.02000045776367,55.779998779296875,56.099998474121094,55.59144973754883,2791700
2021-01-08,56.189998626708984,57.4900016784668,56.119998931884766,57.310001373291016,56.79048538208008,2925800
2021-01-11,57.040000915527344,57.459999084472656,56.61000061035156,56.97999954223633,56.46347427368164,2500900
2021-01-12,56.95000076293945,57.540000915527344,56.33000183105469,57.349998474121094,56.83012008666992,2356000
2021-01-13,57.58000183105469,58.88999938964844,57.40999984741211,58.68000030517578,58.14806365966797,2677500
2021-01-14,58.41999816894531,58.68000030517578,57.75,57.779998779296875,57.256221771240234,1894100
2021-01-15,57.709999084472656,59.560001373291016,57.31999969482422,59.380001068115234,58.84172058105469,3101300
2021-01-19,59.630001068115234,59.630001068115234,58.11000061035156,58.18000030517578,57.65259552001953,2093700
2021-01-20,58.0,59.45000076293945,57.560001373291016,59.2599983215332,58.72280502319336,2486000
2021-01-21,59.099998474121094,59.33000183105469,58.27000045776367,58.349998474121094,57.82105255126953,1751500
2021-01-22,58.060001373291016,58.59000015258789,57.63999938964844,58.36000061035156,57.83096694946289,1375700
2021-01-25,58.290000915527344,58.939998626708984,57.810001373291016,58.52000045776367,57.9895133972168,2284200
2021-01-26,58.689998626708984,58.77000045776367,57.779998779296875,58.33000183105469,57.801239013671875,1430100
2021-01-27,57.86000061035156,58.2599983215332,55.959999084472656,56.36000061035156,55.84909439086914,2233300
2021-01-28,56.459999084472656,58.060001373291016,56.349998474121094,57.04999923706055,56.532840728759766,1705400
2021-01-29,56.54999923706055,57.099998474121094,55.56999969482422,56.43000030517578,55.918460845947266,2096300
